record_time_ns,height_bin_index,height_label_m,odometry_z_m,odometry_stamp_ns,leg_stamp_ns,leg_meas_stamp_ns,leg_sequence,waist_stamp_ns,waist_meas_stamp_ns,waist_sequence,arm_stamp_ns,arm_meas_stamp_ns,arm_sequence,leg__left_ankle_pitch_joint_position,leg__left_ankle_roll_joint_position,leg__left_hip_pitch_joint_position,leg__left_hip_roll_joint_position,leg__left_hip_yaw_joint_position,leg__left_knee_joint_position,leg__right_ankle_pitch_joint_position,leg__right_ankle_roll_joint_position,leg__right_hip_pitch_joint_position,leg__right_hip_roll_joint_position,leg__right_hip_yaw_joint_position,leg__right_knee_joint_position,waist__waist_pitch_joint_position,waist__waist_roll_joint_position,waist__waist_yaw_joint_position,arm__left_elbow_joint_position,arm__left_shoulder_pitch_joint_position,arm__left_shoulder_roll_joint_position,arm__left_shoulder_yaw_joint_position,arm__left_wrist_pitch_joint_position,arm__left_wrist_roll_joint_position,arm__left_wrist_yaw_joint_position,arm__right_elbow_joint_position,arm__right_shoulder_pitch_joint_position,arm__right_shoulder_roll_joint_position,arm__right_shoulder_yaw_joint_position,arm__right_wrist_pitch_joint_position,arm__right_wrist_roll_joint_position,arm__right_wrist_yaw_joint_position
1786003407843493266,57,0.5700000000000001,0.5744394324004058,1786003407870994806,1786003407875434438,0,1214376,1786003407875434438,0,1214377,1786003407875434438,0,1214374,-0.7333283424377441,-0.00968313217163086,-1.4253358840942383,-0.010833263397216797,-0.02655649185180664,2.0270309448242188,-0.7647743225097656,0.025214672088623047,-1.3850688934326172,-0.046689510345458984,-0.0008625984191894531,2.019169330596924,0.3491,0.02032226415106473,-0.008915901184082031,-1.17472505569458,-0.4643101692199707,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1703152656555176,-0.46239280700683594,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003407920699120,56,0.56,0.5646358340997545,1786003407951040745,1786003407953497563,0,1214415,1786003407953497563,0,1214416,1786003407953497563,0,1214413,-0.7350540161132812,-0.01064157485961914,-1.455439567565918,-0.010833263397216797,-0.0267486572265625,2.0521488189697266,-0.766883373260498,0.02502298355102539,-1.4167065620422363,-0.04592275619506836,0.0010547637939453125,2.045438289642334,0.3491,0.02012995608826742,-0.008915901184082031,-1.1743416786193848,-0.48578548431396484,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1703152656555176,-0.4852104187011719,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408008423283,55,0.55,0.5544037895410849,1786003408036978960,1786003408041433313,0,1214459,1786003408041433313,0,1214460,1786003408041433313,0,1214457,-0.7358212471008301,-0.012175559997558594,-1.4905290603637695,-0.01064157485961914,-0.0267486572265625,2.0791854858398438,-0.7678427696228027,0.024255752563476562,-1.4516048431396484,-0.044963836669921875,0.002780437469482422,2.0743918418884277,0.3491,0.01990459978392268,-0.008915901184082031,-1.174149990081787,-0.5097537040710449,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1703152656555176,-0.5109038352966309,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408084513549,54,0.54,0.5449694180295545,1786003408116968870,1786003408117434063,0,1214497,1786003408117434063,0,1214498,1786003408117434063,0,1214495,-0.736396312713623,-0.013901710510253906,-1.5194826126098633,-0.00968313217163086,-0.027515411376953125,2.1033449172973633,-0.768226146697998,0.02329730987548828,-1.4797906875610352,-0.04304647445678711,0.003930568695068359,2.098935127258301,0.3491,0.019632176023008305,-0.008915901184082031,-1.1739583015441895,-0.5333385467529297,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1701226234436035,-0.5329546928405762,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408178536809,53,0.53,0.5345427744291379,1786003408206957340,1786003408211435896,0,1214544,1786003408211435896,0,1214545,1786003408211435896,0,1214542,-0.7373552322387695,-0.015819072723388672,-1.5534210205078125,-0.00795745849609375,-0.02828216552734375,2.1344079971313477,-0.768226146697998,0.02214670181274414,-1.5167980194091797,-0.04074573516845703,0.0054645538330078125,2.1292309761047363,0.3491,0.01889249320603607,-0.008915901184082031,-1.173574447631836,-0.5605659484863281,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1699309349060059,-0.5590319633483887,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408267094587,52,0.52,0.524560199724733,1786003408297124863,1786003408299434646,0,1214588,1786003408299434646,0,1214589,1786003408299434646,0,1214587,-0.7375469207763672,-0.01927042007446289,-1.5860176086425781,-0.006998538970947266,-0.030391693115234375,2.160676956176758,-0.768226146697998,0.02003765106201172,-1.5497779846191406,-0.038828372955322266,0.005847930908203125,2.1568422317504883,0.3491,0.017839766723553835,-0.008915901184082031,-1.1724238395690918,-0.5845341682434082,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1697392463684082,-0.5839591026306152,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408355110930,51,0.51,0.5145324766473947,1786003408386945724,1786003408387433980,0,1214632,1786003408387433980,0,1214633,1786003408387433980,0,1214630,-0.7381219863891602,-0.02214670181274414,-1.6176557540893555,-0.005656242370605469,-0.03269243240356445,2.1880970001220703,-0.768226146697998,0.018120288848876953,-1.5827579498291016,-0.036527156829833984,0.005847930908203125,2.1842617988586426,0.3491,0.017230816368719103,-0.008915901184082031,-1.1714649200439453,-0.6102275848388672,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1695475578308105,-0.6106119155883789,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408449460800,50,0.5,0.5043113838218659,1786003408481076002,1786003408481434355,0,1214679,1786003408481434355,0,1214680,1786003408481434355,0,1214677,-0.7383136749267578,-0.02483081817626953,-1.650827407836914,-0.0046977996826171875,-0.033843040466308594,2.21685791015625,-0.7676506042480469,0.016585826873779297,-1.6165051460266113,-0.03460979461669922,0.006806850433349609,2.2137904167175293,0.3491,0.015733243193829186,-0.008915901184082031,-1.1712732315063477,-0.638606071472168,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.169355869293213,-0.6363053321838379,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408543527460,49,0.49,0.49466062613556694,1786003408571035862,1786003408575434438,0,1214726,1786003408575434438,0,1214727,1786003408575434438,0,1214724,-0.7390809059143066,-0.027515411376953125,-1.6830406188964844,-0.0023965835571289062,-0.03537702560424805,2.243701934814453,-0.7659244537353516,0.015435218811035156,-1.6519780158996582,-0.031350135803222656,0.007765769958496094,2.2412099838256836,0.3491,0.014373043077761126,-0.008915901184082031,-1.1712732315063477,-0.6642999649047852,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1689724922180176,-0.6635332107543945,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408631891424,48,0.48,0.4849652440858224,1786003408661027431,1786003408663433480,0,1214770,1786003408663433480,0,1214771,1786003408663433480,0,1214768,-0.739464282989502,-0.03058338165283203,-1.7141032218933105,-9.584426879882812e-05,-0.03729438781738281,2.2690134048461914,-0.7636237144470215,0.013326168060302734,-1.686300277709961,-0.028090476989746094,0.00795745849609375,2.266136646270752,0.3491,0.011201898374621433,-0.008915901184082031,-1.17108154296875,-0.689610481262207,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.16878080368042,-0.690185546875,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408731800019,47,0.47000000000000003,0.47475389990380235,1786003408760989666,1786003408763433438,0,1214820,1786003408763433438,0,1214821,1786003408763433438,0,1214818,-0.7398476600646973,-0.03345918655395508,-1.7472753524780273,0.001438140869140625,-0.038828372955322266,2.2975826263427734,-0.7615146636962891,0.01236724853515625,-1.7217731475830078,-0.025406360626220703,0.009107589721679688,2.2933645248413086,0.3491,0.007184372759111784,-0.008915901184082031,-1.17108154296875,-0.7179884910583496,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1683969497680664,-0.7181801795959473,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408831625780,46,0.46,0.46462711268983437,1786003408861022472,1786003408864435272,0,1214871,1786003408864435272,0,1214872,1786003408864435272,0,1214869,-0.7398476600646973,-0.03576040267944336,-1.7814059257507324,0.0031638145446777344,-0.041512489318847656,2.3263444900512695,-0.7578716278076172,0.011983871459960938,-1.7578210830688477,-0.021763324737548828,0.00968313217163086,2.320592164993286,0.3491,0.0050321602109915575,-0.008915901184082031,-1.17108154296875,-0.7502017021179199,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1682052612304688,-0.7480926513671875,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003408931537827,45,0.45,0.4548620000927136,1786003408961035013,1786003408964435230,0,1214921,1786003408964435230,0,1214922,1786003408964435230,0,1214919,-0.7392725944519043,-0.037102699279785156,-1.8132352828979492,0.004506111145019531,-0.04247140884399414,2.3520383834838867,-0.7540364265441895,0.011792182922363281,-1.7932939529418945,-0.01927042007446289,0.011024951934814453,2.3472447395324707,0.3491,0.003387700500717283,-0.008915901184082031,-1.1708898544311523,-0.7760872840881348,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.168013572692871,-0.7760872840881348,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003409037652895,44,0.44,0.4447455188176356,1786003409066912889,1786003409070433605,0,1214974,1786003409070433605,0,1214975,1786003409070433605,0,1214972,-0.7379302978515625,-0.03902006149291992,-1.8481330871582031,0.0050811767578125,-0.04362154006958008,2.3788833618164062,-0.7502017021179199,0.011792182922363281,-1.829533576965332,-0.01696920394897461,0.012558937072753906,2.3742809295654297,0.3491,0.002043826541136942,-0.008915901184082031,-1.170506477355957,-0.8075337409973145,-0.011217117309570312,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1676301956176758,-0.8063831329345703,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003409143398742,43,0.43,0.4348761234267377,1786003409171062469,1786003409176434605,0,1215027,1786003409176434605,0,1215028,1786003409176434605,0,1215025,-0.7365880012512207,-0.040554046630859375,-1.88226318359375,0.006231784820556641,-0.045156002044677734,2.4055356979370117,-0.7456002235412598,0.012175559997558594,-1.8659648895263672,-0.01351785659790039,0.014476776123046875,2.39978289604187,0.3491,0.0011226191182173702,-0.008915901184082031,-1.170506477355957,-0.8385963439941406,-0.011024951934814453,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1674385070800781,-0.8370623588562012,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003409255739415,42,0.42,0.42493185469820327,1786003409286945581,1786003409288433438,0,1215083,1786003409288433438,0,1215084,1786003409288433438,0,1215081,-0.7323694229125977,-0.043238162994384766,-1.9169692993164062,0.007573604583740234,-0.04726552963256836,2.4275856018066406,-0.7367796897888184,0.01236724853515625,-1.903355598449707,-0.009874820709228516,0.0152435302734375,2.4204914569854736,0.3491,-0.0011451047242827521,-0.008915901184082031,-1.1699309349060059,-0.8696589469909668,-0.011024951934814453,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1672468185424805,-0.8692755699157715,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003409390628082,41,0.41000000000000003,0.4148288035169942,1786003409421042681,1786003409422434438,0,1215150,1786003409422434438,0,1215151,1786003409422434438,0,1215148,-0.7223987579345703,-0.04592323303222656,-1.9560856819152832,0.009107589721679688,-0.04956626892089844,2.4465694427490234,-0.722590446472168,0.011408805847167969,-1.9486074447631836,-0.006040096282958984,0.016010284423828125,2.438898801803589,0.3491,-0.002564570474912973,-0.008915901184082031,-1.1695475578308105,-0.9089665412902832,-0.011024951934814453,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1670551300048828,-0.9080076217651367,0.006615161895751953,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
1786003409572949857,40,0.4,0.4049135026811833,1786003409601014137,1786003409604433855,0,1215241,1786003409604433855,0,1215242,1786003409604433855,0,1215239,-0.6968965530395508,-0.05167531967163086,-2.0044050216674805,0.009299278259277344,-0.05071687698364258,2.45443058013916,-0.6978554725646973,0.006615161895751953,-2.0021047592163086,-0.004314422607421875,0.016202449798583984,2.4498283863067627,0.3491,-0.005673440376520062,-0.009107589721679688,-1.169355869293213,-0.9609293937683105,-0.011024951934814453,-0.005272865295410156,-0.00934600830078125,0.00629425048828125,0.013326168060302734,-1.1659045219421387,-0.9607377052307129,0.006423473358154297,0.006423473358154297,-0.00934600830078125,-0.00247955322265625,-0.007381916046142578
